sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1m	A1n	A1bf	A1id	9535_A	20180_A	16547_A	191006_A	A1bw	56151_A	A1bx	A1v	1032_A	A1eb	C1	C41	C1c	C1b	C41f	C41e	C39	C41a	C1f	C1ae	C72k	C1eb	C1w	C1ge	C3	C3ju	C1af	C1al	2669_C	C1ai	C41ap	C4a	C41o	C39ae	C3sf	14885_C	281_C	2667_C	13671_C	C1ch	37127_C	C40	C1t	C39u	73272_C	C1fj	C3sa	906_C	2833_C	C1bc	C39a	2836_C	C1a	2839_C	2188_C	C1l	25715_C	2089_C	21507_C	33564_C	12925_C	5429_C	C3cm	7599_C	C54f	C3gk	C1aa	11561_C	C89	11549_C	C1ly	6846_C	33398_C	57874_C	C1kv	C1it	C42.2	2685_C	16794_C	C1bo	2174033_C	C1n	C45e	217229_C	C1jt	21508_C	28857_C	21063_C	2721_C	2668_C	3611_C	1126_C	C1lx	7534_C	C1aw	C3ew	8634_C	45820_C	28071_C	C18d	94219_C	2064709_C	6394_C	21512_C	21511_C	14089_C	C1cu	6277_C	585010_C	26212_C	2686_C	C1hq	2713_C	2689_C	182421_C	C40e	54826_C	10218_C	C1jr	8196_C	2949_C	2662_C	C1lq	58372_C	2675_C	D1	D4	D1n	D2	D17d	D17c	D1r	D1fw	D1c	14945_D	42251_D	D5m
143812	S-53-17	S-53-17_S55_L001_R1_001.fastq.gz	025bc5a256784c73739fa5c60be6de456789b851dbeefef634a1b926b4318352	S-53-17_S55_L001_R2_001.fastq.gz	f76ebea28ad5a4b7f4a3e6f485f151c224f50610c9036f94c3f7fa3c05121bb1	681	20220121_puntin	160	64	2	0	0	0	0	64	2	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.30540000	38.96550000	20190312	9-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143810	B-gr-2	B-gr-2_S58_L001_R1_001.fastq.gz	15059033c3d501e2f618e677b756d2c6daeb8a3386716835b69cd28c10843158	B-gr-2_S58_L001_R2_001.fastq.gz	905034f1dccc4e09a1e0fa1b86175efd9bb20e308380175f5a847516e1f66103	681	20220121_puntin	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.53085000	114.31496667	20190601	3-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143809	B-gr-1	B-gr-1_S57_L001_R1_001.fastq.gz	c08f6291913d9836809cbfe013fd81d2641125b01b009a101987ae44a6207749	B-gr-1_S57_L001_R2_001.fastq.gz	8e8f12a3748107d006dabe3db6a689c00a4523dc3360d8ca8ffa60dbfdad27a5	681	20220121_puntin	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.53085000	114.31496667	20190601	3-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143808	B-br-3	B-br-3_S49_L001_R1_001.fastq.gz	6950eca3d3a5dc6097b0503e5dbb4d9313d93be45067110f2ae89cbe1c672af1	B-br-3_S49_L001_R2_001.fastq.gz	dec36a9959c6f7d5262a5b35fd1a9790083329b6c4dc11b69bd14cb1e797aa57	681	20220121_puntin	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.53085000	114.31496667	20190601	3-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143807	B-br-2	B-br-2_S50_L001_R1_001.fastq.gz	7bf825ae398e3ed6847ab4cbd1a771ecd45eaff938dcae2e5eb613dc15fcde5c	B-br-2_S50_L001_R2_001.fastq.gz	e5fc3faf9e97bfa40217d47418ebff512cb7a3f0845316610bd8fab03ab8aa67	681	20220121_puntin	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.53085000	114.31496667	20190601	3-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143806	B-br-1	B-br-1_S45_L001_R1_001.fastq.gz	d60ebc1639dc09995d63f00cdf7e466b0e322e2b7b9d28fc877e5be903e16a9a	B-br-1_S45_L001_R2_001.fastq.gz	f62a7598c19e1ae55b595409e74093cd991a73069f250c22549e0790653740d0	681	20220121_puntin	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.53085000	114.31496667	20190601	3-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143802	B-60-25	B-60-25_S53_L001_R1_001.fastq.gz	50c81c7751c0fd5e24f160858cff71fbc90833ec7d47f68c91e486189f2e2189	B-60-25_S53_L001_R2_001.fastq.gz	50d0c6dfab94d0c9cdc5861dd908ffdd8e089803339b9f822e12900be5d6780e	681	20220121_puntin	216	10	1	10	1	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.30540000	38.96550000	20190312	9-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143798	B-53-43	B-53-43_S48_L001_R1_001.fastq.gz	7c5289ec103e10f796ea502fffa3ca8e297bc21bb73bfb2083cce69e8313a581	B-53-43_S48_L001_R2_001.fastq.gz	c405a6de59790c26c0688801aa3d4e755dc4090defe8a71761a1c9e3a1fe6e13	681	20220121_puntin	457	48	4	20	1	0	0	28	3	20	1	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.30540000	38.96550000	20190312	9-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143797	B-53-11	B-53-11_S41_L001_R1_001.fastq.gz	9d40daa4a7926106896b4ffbc2b8ccbc2aa89e4ce5a8170488b85b1ca8f60fbb	B-53-11_S41_L001_R2_001.fastq.gz	7bfba07629c5ee095768006a278d4d626e0135ae601aebdd1b4525a313f31c01	681	20220121_puntin	1424	344	16	279	14	0	0	65	2	276	13	0	0	15	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	euphylliidae	galaxea	fascicularis	22.30540000	38.96550000	20190312	9-13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	24	0	21	12	18	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	16	13	0	0	0	0	0	0	0	0	0
seq_accession																																							883	4521	10097	914	10099	9535	20180	16547	191006	968	56151	976	1057	1032	1888	2	857	308	4	1116	1113	860	2088	1110	1104	835	2660	833	644346	32	834	875	828	2669	1102	2092	1105	1398	881	14466	14885	281	2667	13671	17212	37127	25860	5020	2661	73272	2672	4134	906	2833	6839	1109	2836	1111	2839	2188	5325	25715	2089	21507	33564	12925	5429	1123	7599	1408	119	3393	11561	2739	11549	31248	6846	33398	57874	2666	11804	1	2685	16794	11962	2174033	2678	196	217229	2664	21508	28857	21063	2721	2668	3611	1126	23090	7534	18685	830	8634	45820	28071	14796	94219	2064709	6394	21512	21511	14089	2090	6277	585010	26212	2686	99	2713	2689	182421	1345	54826	10218	2050	8196	2949	2662	519527	58372	2675	853	854	1725	855	2582	1759	944	1776	2308	14945	42251	939
