Feature ID	Taxon	Confidence
1bdfe45342980d5ac6b03896f002c5f9	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__uncultured	0.9753907491290432
5f96afd0df557595a3fa22ae24a565f2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga	0.997622195739738
7729734fbb9bf255ffb058259638c810	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_kroppenstedtii	0.9974076991374262
cf63179f6eb172dc94cdfa2cb3a780c1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_warneri	0.7319208726875034
dc6049a38a7a83680098a7eed263060d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured; s__uncultured_bacterium	0.8579578660855033
b91e831a9ece0ff8500cfa7f4231ead1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Marinovum; s__Marinovum_algicola	0.9333531646151852
7c799d39954228bf7b47e1b77fa1e368	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae	0.9905635877741659
abb0b084f09e6e08efb0f440fe2a549b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_freneyi	0.7920438448465745
08d8465b13816c8af96525e3d3d95714	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__Xanthomonas_arboricola	0.7116999244843424
f89fe4b9d8c106614d7e3169b87449e5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group	0.9998337480241138
